table_name,json_line
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_b111ad93d417"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_232912ebfe9e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_e87115de3b84"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_745a46395474"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_91bc0ef6021b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_ddada16b7d27"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_82d69ceba29c"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_4bcb74044343"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_97024baf1d82"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_cb050bae87ab"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_b9e2cdf605c7"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_500be78aa944"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_d88bba04dc86"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_9d9972ebc9cd"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_30e00942f28b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_78f566e8c1d1"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links model memory to model-comparison evidence only."", ""edge_id"": ""EDGE_f21ae168ed0b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_model_comparison"", ""source_entity_type"": ""ModelRun"", ""source_memory_id"": ""MODEL_5708b5f9fd65"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_model_comparison"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links drift signal to drift-monitor evidence only."", ""edge_id"": ""EDGE_a150182d682c"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_drift_monitor"", ""source_entity_type"": ""DriftSignal"", ""source_memory_id"": ""DRIFT_54e008023a60"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_drift_monitor"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links drift signal to drift-monitor evidence only."", ""edge_id"": ""EDGE_3cad5535b8a6"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_drift_monitor"", ""source_entity_type"": ""DriftSignal"", ""source_memory_id"": ""DRIFT_8ffe5463aa6d"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_drift_monitor"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links drift signal to drift-monitor evidence only."", ""edge_id"": ""EDGE_d75911198687"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_drift_monitor"", ""source_entity_type"": ""DriftSignal"", ""source_memory_id"": ""DRIFT_e8d3f75e405b"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_drift_monitor"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links drift signal to drift-monitor evidence only."", ""edge_id"": ""EDGE_879e16afd707"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_drift_monitor"", ""source_entity_type"": ""DriftSignal"", ""source_memory_id"": ""DRIFT_a9a2fb32e07e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_drift_monitor"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links drift signal to drift-monitor evidence only."", ""edge_id"": ""EDGE_85c05663b2ea"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_drift_monitor"", ""source_entity_type"": ""DriftSignal"", ""source_memory_id"": ""DRIFT_4c754b32e850"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_drift_monitor"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_144d24015c91"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_e2a3ee1afb8a"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_9195815fd1c8"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_4c9dcc480a70"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_9a3f6c93cf9a"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_4c9dcc480a70"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_5b935c3dfcfa"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_0f8b874637f1"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_998653814b23"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_0f8b874637f1"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_a56834764960"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_9ec71d905db0"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_4524b8926f35"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_8efb08761ddc"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_283626e9badc"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_a39798d3dc9e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_d4a962b71877"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_4f22fc4d8072"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_103cc2524163"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_a1c5799c7333"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_4aa4dd92947d"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ee3bf523987e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_7c99aeeac800"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_dd31ad09cc28"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_cf643b7e4868"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_cb4f1482e4b9"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_6d889d12b4f2"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_cb4f1482e4b9"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_e96071cd218d"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ea22118211fe"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_ec6a4abdc45e"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ea22118211fe"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_fcc9776aa738"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_2c4277338462"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_3a213fcb971b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_3a226b37474b"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_f6536050a033"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_1c28e77d6c1e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_a89c0e4c4f96"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_74f77b6f719f"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
